,Region,Sub-Region,Commodity,Supply
3406,S.N.N.P. Region,Hadiya,Papaya,2043.47
3407,S.N.N.P. Region,Hadiya,Pineapple,5481.94
3408,S.N.N.P. Region,Hadiya,Hop,48787.17
3409,S.N.N.P. Region,Hadiya,Enset,2410294.53
3410,S.N.N.P. Region,Hadiya,Roses,
3411,S.N.N.P. Region,Hadiya,Sorghum,
3412,S.N.N.P. Region,Hadiya,Sesame,
3413,S.N.N.P. Region,Hadiya,Beetroot,
3414,S.N.N.P. Region,Hadiya,Hops,
3415,S.N.N.P. Region,Hadiya,Sugar cane,
3416,S.N.N.P. Region,Hadiya,Enset,
3417,S.N.N.P. Region,Kembata - Tembaro,Teff,200128.12
3418,S.N.N.P. Region,Kembata - Tembaro,Barley,28499.99
3419,S.N.N.P. Region,Kembata - Tembaro,wheat,386115.98
3420,S.N.N.P. Region,Kembata - Tembaro,Maize,
3421,S.N.N.P. Region,Kembata - Tembaro,Sorghum,42416.01
3422,S.N.N.P. Region,Kembata - Tembaro,Finger Millet,
3423,S.N.N.P. Region,Kembata - Tembaro,Oats,
3424,S.N.N.P. Region,Kembata - Tembaro,Rice,
3425,S.N.N.P. Region,Kembata - Tembaro,Faba Beans,90594.05
3426,S.N.N.P. Region,Kembata - Tembaro,Field Peas,19276.07
3427,S.N.N.P. Region,Kembata - Tembaro,Haricot beans,20666.13
3428,S.N.N.P. Region,Kembata - Tembaro,Chick-Peas,
3429,S.N.N.P. Region,Kembata - Tembaro,Lentils,
3430,S.N.N.P. Region,Kembata - Tembaro,Grass Peas,
3431,S.N.N.P. Region,Kembata - Tembaro,Soybeans,4864.93
3432,S.N.N.P. Region,Kembata - Tembaro,Fenugreek,
3433,S.N.N.P. Region,Kembata - Tembaro,Gibto,
3434,S.N.N.P. Region,Kembata - Tembaro,Niger Seeds,
3435,S.N.N.P. Region,Kembata - Tembaro,Groundnut,
3436,S.N.N.P. Region,Kembata - Tembaro,Sunflower,
3437,S.N.N.P. Region,Kembata - Tembaro,Sesame Seeds,
3438,S.N.N.P. Region,Kembata - Tembaro,Lettuce,
3439,S.N.N.P. Region,Kembata - Tembaro,Head cabbage,7000.9
3440,S.N.N.P. Region,Kembata - Tembaro,Eth. Cabbage,116670.18
3441,S.N.N.P. Region,Kembata - Tembaro,Tomatoes,5609.66
3442,S.N.N.P. Region,Kembata - Tembaro,Green peppers,
3443,S.N.N.P. Region,Kembata - Tembaro,Red peppers,
3444,S.N.N.P. Region,Kembata - Tembaro,Swiss chard,
3445,S.N.N.P. Region,Kembata - Tembaro,Carrots,
3446,S.N.N.P. Region,Kembata - Tembaro,Onions,
3447,S.N.N.P. Region,Kembata - Tembaro,Potatoes,217120.4
3448,S.N.N.P. Region,Kembata - Tembaro,Garlic,
3449,S.N.N.P. Region,Kembata - Tembaro,Taro / 'Godere',650458.59
3450,S.N.N.P. Region,Kembata - Tembaro,Sweet potatoes,83058.02
3451,S.N.N.P. Region,Kembata - Tembaro,Avocados,
3452,S.N.N.P. Region,Kembata - Tembaro,Banana,65136.52
3453,S.N.N.P. Region,Kembata - Tembaro,Guava,308125.07
3454,S.N.N.P. Region,Kembata - Tembaro,Lemons,
3455,S.N.N.P. Region,Kembata - Tembaro,Mangoes,1336.82
3456,S.N.N.P. Region,Kembata - Tembaro,Oranges,22448.5
3457,S.N.N.P. Region,Kembata - Tembaro,Papaya,1717.8
3458,S.N.N.P. Region,Kembata - Tembaro,Pineapple,4998.42
3459,S.N.N.P. Region,Kembata - Tembaro,Hop,19860.85
3460,S.N.N.P. Region,Kembata - Tembaro,Enset,1139213.76
3461,S.N.N.P. Region,Kembata - Tembaro,Roses,
3462,S.N.N.P. Region,Kembata - Tembaro,Sorghum,
3463,S.N.N.P. Region,Kembata - Tembaro,Sesame,
3464,S.N.N.P. Region,Kembata - Tembaro,Beetroot,
3465,S.N.N.P. Region,Kembata - Tembaro,Hops,
3466,S.N.N.P. Region,Kembata - Tembaro,Sugar cane,
3467,S.N.N.P. Region,Kembata - Tembaro,Enset,
3468,S.N.N.P. Region,Gedio,Teff,
3469,S.N.N.P. Region,Gedio,Barley,133374.98
3470,S.N.N.P. Region,Gedio,wheat,
3471,S.N.N.P. Region,Gedio,Maize,
3472,S.N.N.P. Region,Gedio,Sorghum,
3473,S.N.N.P. Region,Gedio,Finger Millet,
3474,S.N.N.P. Region,Gedio,Oats,
3475,S.N.N.P. Region,Gedio,Rice,
3476,S.N.N.P. Region,Gedio,Faba Beans,50760.66
3477,S.N.N.P. Region,Gedio,Field Peas,29950.87
3478,S.N.N.P. Region,Gedio,Haricot beans,
3479,S.N.N.P. Region,Gedio,Chick-Peas,
3480,S.N.N.P. Region,Gedio,Lentils,
3481,S.N.N.P. Region,Gedio,Grass Peas,
3482,S.N.N.P. Region,Gedio,Soybeans,
3483,S.N.N.P. Region,Gedio,Fenugreek,
3484,S.N.N.P. Region,Gedio,Gibto,
3485,S.N.N.P. Region,Gedio,Niger Seeds,
3486,S.N.N.P. Region,Gedio,Groundnut,
3487,S.N.N.P. Region,Gedio,Sunflower,
3488,S.N.N.P. Region,Gedio,Sesame Seeds,
3489,S.N.N.P. Region,Gedio,Lettuce,
3490,S.N.N.P. Region,Gedio,Head cabbage,
3491,S.N.N.P. Region,Gedio,Eth. Cabbage,339491.44
3492,S.N.N.P. Region,Gedio,Tomatoes,
3493,S.N.N.P. Region,Gedio,Green peppers,1541.14
3494,S.N.N.P. Region,Gedio,Red peppers,
3495,S.N.N.P. Region,Gedio,Swiss chard,
3496,S.N.N.P. Region,Gedio,Carrots,
3497,S.N.N.P. Region,Gedio,Onions,
3498,S.N.N.P. Region,Gedio,Potatoes,
3499,S.N.N.P. Region,Gedio,Garlic,
3500,S.N.N.P. Region,Gedio,Taro / 'Godere',532414.37
3501,S.N.N.P. Region,Gedio,Sweet potatoes,79833
3502,S.N.N.P. Region,Gedio,Avocados,
3503,S.N.N.P. Region,Gedio,Banana,58749.7
3504,S.N.N.P. Region,Gedio,Guava,166748.36
3505,S.N.N.P. Region,Gedio,Lemons,
3506,S.N.N.P. Region,Gedio,Mangoes,
3507,S.N.N.P. Region,Gedio,Oranges,
3508,S.N.N.P. Region,Gedio,Papaya,
3509,S.N.N.P. Region,Gedio,Pineapple,
3510,S.N.N.P. Region,Gedio,Hop,202648.57
3511,S.N.N.P. Region,Gedio,Enset,8493947.95
3512,S.N.N.P. Region,Gedio,Roses,
3513,S.N.N.P. Region,Gedio,Sorghum,
3514,S.N.N.P. Region,Gedio,Sesame,
3515,S.N.N.P. Region,Gedio,Beetroot,
3516,S.N.N.P. Region,Gedio,Hops,
3517,S.N.N.P. Region,Gedio,Sugar cane,
3518,S.N.N.P. Region,Gedio,Enset,
3519,S.N.N.P. Region,Wolayita,Teff,415373.61
3520,S.N.N.P. Region,Wolayita,Barley,6187.18
3521,S.N.N.P. Region,Wolayita,wheat,71556.81
3522,S.N.N.P. Region,Wolayita,Maize,
3523,S.N.N.P. Region,Wolayita,Sorghum,30899.47
3524,S.N.N.P. Region,Wolayita,Finger Millet,
3525,S.N.N.P. Region,Wolayita,Oats,
3526,S.N.N.P. Region,Wolayita,Rice,
3527,S.N.N.P. Region,Wolayita,Faba Beans,42033.46
3528,S.N.N.P. Region,Wolayita,Field Peas,47307.85
3529,S.N.N.P. Region,Wolayita,Haricot beans,327923.3
3530,S.N.N.P. Region,Wolayita,Chick-Peas,28817.19
3531,S.N.N.P. Region,Wolayita,Lentils,
3532,S.N.N.P. Region,Wolayita,Grass Peas,
3533,S.N.N.P. Region,Wolayita,Soybeans,
3534,S.N.N.P. Region,Wolayita,Fenugreek,
3535,S.N.N.P. Region,Wolayita,Gibto,
3536,S.N.N.P. Region,Wolayita,Niger Seeds,
3537,S.N.N.P. Region,Wolayita,Groundnut,
3538,S.N.N.P. Region,Wolayita,Sunflower,
3539,S.N.N.P. Region,Wolayita,Sesame Seeds,
3540,S.N.N.P. Region,Wolayita,Lettuce,
3541,S.N.N.P. Region,Wolayita,Head cabbage,
3542,S.N.N.P. Region,Wolayita,Eth. Cabbage,140628.2
3543,S.N.N.P. Region,Wolayita,Tomatoes,
3544,S.N.N.P. Region,Wolayita,Green peppers,38713.67
3545,S.N.N.P. Region,Wolayita,Red peppers,831.13
3546,S.N.N.P. Region,Wolayita,Swiss chard,
3547,S.N.N.P. Region,Wolayita,Carrots,
3548,S.N.N.P. Region,Wolayita,Onions,
3549,S.N.N.P. Region,Wolayita,Potatoes,471665.92
3550,S.N.N.P. Region,Wolayita,Garlic,
3551,S.N.N.P. Region,Wolayita,Taro / 'Godere',4248672.07
3552,S.N.N.P. Region,Wolayita,Sweet potatoes,3719804.9
3553,S.N.N.P. Region,Wolayita,Avocados,
3554,S.N.N.P. Region,Wolayita,Banana,190298.66
3555,S.N.N.P. Region,Wolayita,Guava,692557.47
3556,S.N.N.P. Region,Wolayita,Lemons,
3557,S.N.N.P. Region,Wolayita,Mangoes,
3558,S.N.N.P. Region,Wolayita,Oranges,217411.18
3559,S.N.N.P. Region,Wolayita,Papaya,1909.03
3560,S.N.N.P. Region,Wolayita,Pineapple,72886.21
3561,S.N.N.P. Region,Wolayita,Hop,56709.55
3562,S.N.N.P. Region,Wolayita,Enset,1723966.59
3563,S.N.N.P. Region,Wolayita,Roses,
3564,S.N.N.P. Region,Wolayita,Sorghum,
3565,S.N.N.P. Region,Wolayita,Sesame,
3566,S.N.N.P. Region,Wolayita,Beetroot,
3567,S.N.N.P. Region,Wolayita,Hops,
3568,S.N.N.P. Region,Wolayita,Sugar cane,
3569,S.N.N.P. Region,Wolayita,Enset,
3570,S.N.N.P. Region,South Omo,Teff,
3571,S.N.N.P. Region,South Omo,Barley,
3572,S.N.N.P. Region,South Omo,wheat,
3573,S.N.N.P. Region,South Omo,Maize,1301851.03
3574,S.N.N.P. Region,South Omo,Sorghum,205117.07
3575,S.N.N.P. Region,South Omo,Finger Millet,
3576,S.N.N.P. Region,South Omo,Oats,
3577,S.N.N.P. Region,South Omo,Rice,
3578,S.N.N.P. Region,South Omo,Faba Beans,39285.86
3579,S.N.N.P. Region,South Omo,Field Peas,
3580,S.N.N.P. Region,South Omo,Haricot beans,51217.9
3581,S.N.N.P. Region,South Omo,Chick-Peas,
3582,S.N.N.P. Region,South Omo,Lentils,
3583,S.N.N.P. Region,South Omo,Grass Peas,
3584,S.N.N.P. Region,South Omo,Soybeans,
3585,S.N.N.P. Region,South Omo,Fenugreek,
3586,S.N.N.P. Region,South Omo,Gibto,
3587,S.N.N.P. Region,South Omo,Niger Seeds,
3588,S.N.N.P. Region,South Omo,Groundnut,
3589,S.N.N.P. Region,South Omo,Sunflower,
3590,S.N.N.P. Region,South Omo,Sesame Seeds,
3591,S.N.N.P. Region,South Omo,Lettuce,
3592,S.N.N.P. Region,South Omo,Head cabbage,
3593,S.N.N.P. Region,South Omo,Eth. Cabbage,
3594,S.N.N.P. Region,South Omo,Tomatoes,35429.89
3595,S.N.N.P. Region,South Omo,Green peppers,
3596,S.N.N.P. Region,South Omo,Red peppers,
3597,S.N.N.P. Region,South Omo,Swiss chard,
3598,S.N.N.P. Region,South Omo,Carrots,
3599,S.N.N.P. Region,South Omo,Onions,
3600,S.N.N.P. Region,South Omo,Potatoes,
3601,S.N.N.P. Region,South Omo,Garlic,
3602,S.N.N.P. Region,South Omo,Taro / 'Godere',
3603,S.N.N.P. Region,South Omo,Sweet potatoes,558234.37
3604,S.N.N.P. Region,South Omo,Avocados,262917.69
3605,S.N.N.P. Region,South Omo,Banana,
3606,S.N.N.P. Region,South Omo,Guava,41102.26
3607,S.N.N.P. Region,South Omo,Lemons,264777.23
3608,S.N.N.P. Region,South Omo,Mangoes,
3609,S.N.N.P. Region,South Omo,Oranges,
3610,S.N.N.P. Region,South Omo,Papaya,29493.53
3611,S.N.N.P. Region,South Omo,Pineapple,
3612,S.N.N.P. Region,South Omo,Hop,28959.83
3613,S.N.N.P. Region,South Omo,Enset,1235890.22
3614,S.N.N.P. Region,South Omo,Roses,
3615,S.N.N.P. Region,South Omo,Sorghum,
3616,S.N.N.P. Region,South Omo,Sesame,
3617,S.N.N.P. Region,South Omo,Beetroot,
3618,S.N.N.P. Region,South Omo,Hops,
3619,S.N.N.P. Region,South Omo,Sugar cane,
3620,S.N.N.P. Region,South Omo,Enset,
3621,S.N.N.P. Region,Shaka,Teff,34679.95
3622,S.N.N.P. Region,Shaka,Barley,
3623,S.N.N.P. Region,Shaka,wheat,
3624,S.N.N.P. Region,Shaka,Maize,
3625,S.N.N.P. Region,Shaka,Sorghum,
3626,S.N.N.P. Region,Shaka,Finger Millet,
3627,S.N.N.P. Region,Shaka,Oats,
3628,S.N.N.P. Region,Shaka,Rice,
3629,S.N.N.P. Region,Shaka,Faba Beans,81136
3630,S.N.N.P. Region,Shaka,Field Peas,155407.83
3631,S.N.N.P. Region,Shaka,Haricot beans,
3632,S.N.N.P. Region,Shaka,Chick-Peas,
3633,S.N.N.P. Region,Shaka,Lentils,
3634,S.N.N.P. Region,Shaka,Grass Peas,
3635,S.N.N.P. Region,Shaka,Soybeans,
3636,S.N.N.P. Region,Shaka,Fenugreek,
3637,S.N.N.P. Region,Shaka,Gibto,
3638,S.N.N.P. Region,Shaka,Niger Seeds,
3639,S.N.N.P. Region,Shaka,Groundnut,
3640,S.N.N.P. Region,Shaka,Sunflower,
3641,S.N.N.P. Region,Shaka,Sesame Seeds,
3642,S.N.N.P. Region,Shaka,Lettuce,
3643,S.N.N.P. Region,Shaka,Head cabbage,
3644,S.N.N.P. Region,Shaka,Eth. Cabbage,75860.55
3645,S.N.N.P. Region,Shaka,Tomatoes,
3646,S.N.N.P. Region,Shaka,Green peppers,
3647,S.N.N.P. Region,Shaka,Red peppers,
3648,S.N.N.P. Region,Shaka,Swiss chard,
3649,S.N.N.P. Region,Shaka,Carrots,
3650,S.N.N.P. Region,Shaka,Onions,
3651,S.N.N.P. Region,Shaka,Potatoes,
3652,S.N.N.P. Region,Shaka,Garlic,
3653,S.N.N.P. Region,Shaka,Taro / 'Godere',108657.29
3654,S.N.N.P. Region,Shaka,Sweet potatoes,
3655,S.N.N.P. Region,Shaka,Avocados,
3656,S.N.N.P. Region,Shaka,Banana,125634.06
3657,S.N.N.P. Region,Shaka,Guava,
3658,S.N.N.P. Region,Shaka,Lemons,
3659,S.N.N.P. Region,Shaka,Mangoes,
3660,S.N.N.P. Region,Shaka,Oranges,
3661,S.N.N.P. Region,Shaka,Papaya,
3662,S.N.N.P. Region,Shaka,Pineapple,
3663,S.N.N.P. Region,Shaka,Hop,186419.03
3664,S.N.N.P. Region,Shaka,Enset,2820851.23
3665,S.N.N.P. Region,Shaka,Roses,
3666,S.N.N.P. Region,Shaka,Sorghum,
3667,S.N.N.P. Region,Shaka,Sesame,
3668,S.N.N.P. Region,Shaka,Beetroot,
3669,S.N.N.P. Region,Shaka,Hops,
3670,S.N.N.P. Region,Shaka,Sugar cane,
3671,S.N.N.P. Region,Shaka,Enset,
3672,S.N.N.P. Region,Keffa,Teff,406472.18
3673,S.N.N.P. Region,Keffa,Barley,238535.72
3674,S.N.N.P. Region,Keffa,wheat,214147.49
3675,S.N.N.P. Region,Keffa,Maize,
3676,S.N.N.P. Region,Keffa,Sorghum,368402.77
3677,S.N.N.P. Region,Keffa,Finger Millet,
3678,S.N.N.P. Region,Keffa,Oats,
3679,S.N.N.P. Region,Keffa,Rice,
3680,S.N.N.P. Region,Keffa,Faba Beans,449838.92
3681,S.N.N.P. Region,Keffa,Field Peas,339174.79
3682,S.N.N.P. Region,Keffa,Haricot beans,112289.79
3683,S.N.N.P. Region,Keffa,Chick-Peas,
3684,S.N.N.P. Region,Keffa,Lentils,
3685,S.N.N.P. Region,Keffa,Grass Peas,
3686,S.N.N.P. Region,Keffa,Soybeans,
3687,S.N.N.P. Region,Keffa,Fenugreek,
3688,S.N.N.P. Region,Keffa,Gibto,
3689,S.N.N.P. Region,Keffa,Niger Seeds,
3690,S.N.N.P. Region,Keffa,Groundnut,
3691,S.N.N.P. Region,Keffa,Sunflower,
3692,S.N.N.P. Region,Keffa,Sesame Seeds,
3693,S.N.N.P. Region,Keffa,Lettuce,
3694,S.N.N.P. Region,Keffa,Head cabbage,
3695,S.N.N.P. Region,Keffa,Eth. Cabbage,158798.85
3696,S.N.N.P. Region,Keffa,Tomatoes,
3697,S.N.N.P. Region,Keffa,Green peppers,6530.88
3698,S.N.N.P. Region,Keffa,Red peppers,
3699,S.N.N.P. Region,Keffa,Swiss chard,
3700,S.N.N.P. Region,Keffa,Carrots,
3701,S.N.N.P. Region,Keffa,Onions,2722.74
3702,S.N.N.P. Region,Keffa,Potatoes,
3703,S.N.N.P. Region,Keffa,Garlic,4492.41
3704,S.N.N.P. Region,Keffa,Taro / 'Godere',1319782.95
3705,S.N.N.P. Region,Keffa,Sweet potatoes,15767.37
3706,S.N.N.P. Region,Keffa,Avocados,
3707,S.N.N.P. Region,Keffa,Banana,170135.97
3708,S.N.N.P. Region,Keffa,Guava,289754.32
3709,S.N.N.P. Region,Keffa,Lemons,
3710,S.N.N.P. Region,Keffa,Mangoes,
3711,S.N.N.P. Region,Keffa,Oranges,
3712,S.N.N.P. Region,Keffa,Papaya,
3713,S.N.N.P. Region,Keffa,Pineapple,31852.07
3714,S.N.N.P. Region,Keffa,Hop,216811.87
3715,S.N.N.P. Region,Keffa,Enset,8742380.97
3716,S.N.N.P. Region,Keffa,Roses,
3717,S.N.N.P. Region,Keffa,Sorghum,
3718,S.N.N.P. Region,Keffa,Sesame,
3719,S.N.N.P. Region,Keffa,Beetroot,
3720,S.N.N.P. Region,Keffa,Hops,
3721,S.N.N.P. Region,Keffa,Sugar cane,
3722,S.N.N.P. Region,Keffa,Enset,
3723,S.N.N.P. Region,Gamo Gofa,Teff,541791.83
3724,S.N.N.P. Region,Gamo Gofa,Barley,337993.81
3725,S.N.N.P. Region,Gamo Gofa,wheat,509884.13
3726,S.N.N.P. Region,Gamo Gofa,Maize,2299412.75
3727,S.N.N.P. Region,Gamo Gofa,Sorghum,36783.43
3728,S.N.N.P. Region,Gamo Gofa,Finger Millet,
3729,S.N.N.P. Region,Gamo Gofa,Oats,
3730,S.N.N.P. Region,Gamo Gofa,Rice,
3731,S.N.N.P. Region,Gamo Gofa,Faba Beans,103907.57
3732,S.N.N.P. Region,Gamo Gofa,Field Peas,41791.88
3733,S.N.N.P. Region,Gamo Gofa,Haricot beans,156561.81
3734,S.N.N.P. Region,Gamo Gofa,Chick-Peas,
3735,S.N.N.P. Region,Gamo Gofa,Lentils,
3736,S.N.N.P. Region,Gamo Gofa,Grass Peas,
3737,S.N.N.P. Region,Gamo Gofa,Soybeans,
3738,S.N.N.P. Region,Gamo Gofa,Fenugreek,
3739,S.N.N.P. Region,Gamo Gofa,Gibto,
3740,S.N.N.P. Region,Gamo Gofa,Niger Seeds,
3741,S.N.N.P. Region,Gamo Gofa,Groundnut,
3742,S.N.N.P. Region,Gamo Gofa,Sunflower,
3743,S.N.N.P. Region,Gamo Gofa,Sesame Seeds,
3744,S.N.N.P. Region,Gamo Gofa,Lettuce,
3745,S.N.N.P. Region,Gamo Gofa,Head cabbage,
3746,S.N.N.P. Region,Gamo Gofa,Eth. Cabbage,136505.29
3747,S.N.N.P. Region,Gamo Gofa,Tomatoes,
3748,S.N.N.P. Region,Gamo Gofa,Green peppers,
3749,S.N.N.P. Region,Gamo Gofa,Red peppers,
3750,S.N.N.P. Region,Gamo Gofa,Swiss chard,
3751,S.N.N.P. Region,Gamo Gofa,Carrots,
3752,S.N.N.P. Region,Gamo Gofa,Onions,
3753,S.N.N.P. Region,Gamo Gofa,Potatoes,940248.27
3754,S.N.N.P. Region,Gamo Gofa,Garlic,2189.01
3755,S.N.N.P. Region,Gamo Gofa,Taro / 'Godere',1277590.24
3756,S.N.N.P. Region,Gamo Gofa,Sweet potatoes,1447638.43
3757,S.N.N.P. Region,Gamo Gofa,Avocados,
3758,S.N.N.P. Region,Gamo Gofa,Banana,123454.34
3759,S.N.N.P. Region,Gamo Gofa,Guava,1482428.7
3760,S.N.N.P. Region,Gamo Gofa,Lemons,
3761,S.N.N.P. Region,Gamo Gofa,Mangoes,4083.25
3762,S.N.N.P. Region,Gamo Gofa,Oranges,
3763,S.N.N.P. Region,Gamo Gofa,Papaya,
3764,S.N.N.P. Region,Gamo Gofa,Pineapple,33655.19
3765,S.N.N.P. Region,Gamo Gofa,Hop,40668.78
3766,S.N.N.P. Region,Gamo Gofa,Enset,1841672.27
3767,S.N.N.P. Region,Gamo Gofa,Roses,
3768,S.N.N.P. Region,Gamo Gofa,Sorghum,
3769,S.N.N.P. Region,Gamo Gofa,Sesame,
3770,S.N.N.P. Region,Gamo Gofa,Beetroot,
3771,S.N.N.P. Region,Gamo Gofa,Hops,
3772,S.N.N.P. Region,Gamo Gofa,Sugar cane,
3773,S.N.N.P. Region,Gamo Gofa,Enset,
3774,S.N.N.P. Region,Bench - Maji,Teff,106892.47
3775,S.N.N.P. Region,Bench - Maji,Barley,15186.6
3776,S.N.N.P. Region,Bench - Maji,wheat,
3777,S.N.N.P. Region,Bench - Maji,Maize,624700.11
3778,S.N.N.P. Region,Bench - Maji,Sorghum,301252.65
3779,S.N.N.P. Region,Bench - Maji,Finger Millet,
3780,S.N.N.P. Region,Bench - Maji,Oats,
3781,S.N.N.P. Region,Bench - Maji,Rice,
3782,S.N.N.P. Region,Bench - Maji,Faba Beans,51224.59
3783,S.N.N.P. Region,Bench - Maji,Field Peas,83428.82
3784,S.N.N.P. Region,Bench - Maji,Haricot beans,
3785,S.N.N.P. Region,Bench - Maji,Chick-Peas,
3786,S.N.N.P. Region,Bench - Maji,Lentils,
3787,S.N.N.P. Region,Bench - Maji,Grass Peas,
3788,S.N.N.P. Region,Bench - Maji,Soybeans,
3789,S.N.N.P. Region,Bench - Maji,Fenugreek,
3790,S.N.N.P. Region,Bench - Maji,Gibto,
3791,S.N.N.P. Region,Bench - Maji,Niger Seeds,
3792,S.N.N.P. Region,Bench - Maji,Groundnut,
3793,S.N.N.P. Region,Bench - Maji,Sunflower,
3794,S.N.N.P. Region,Bench - Maji,Sesame Seeds,
3795,S.N.N.P. Region,Bench - Maji,Lettuce,
3796,S.N.N.P. Region,Bench - Maji,Head cabbage,
3797,S.N.N.P. Region,Bench - Maji,Eth. Cabbage,145811.43
3798,S.N.N.P. Region,Bench - Maji,Tomatoes,
3799,S.N.N.P. Region,Bench - Maji,Green peppers,
3800,S.N.N.P. Region,Bench - Maji,Red peppers,
3801,S.N.N.P. Region,Bench - Maji,Swiss chard,
3802,S.N.N.P. Region,Bench - Maji,Carrots,
3803,S.N.N.P. Region,Bench - Maji,Onions,
3804,S.N.N.P. Region,Bench - Maji,Potatoes,
3805,S.N.N.P. Region,Bench - Maji,Garlic,
3806,S.N.N.P. Region,Bench - Maji,Taro / 'Godere',8923870.03
3807,S.N.N.P. Region,Bench - Maji,Sweet potatoes,
3808,S.N.N.P. Region,Bench - Maji,Avocados,
3809,S.N.N.P. Region,Bench - Maji,Banana,135907.9
3810,S.N.N.P. Region,Bench - Maji,Guava,1996865.47
3811,S.N.N.P. Region,Bench - Maji,Lemons,
3812,S.N.N.P. Region,Bench - Maji,Mangoes,
3813,S.N.N.P. Region,Bench - Maji,Oranges,14909.4
3814,S.N.N.P. Region,Bench - Maji,Papaya,
3815,S.N.N.P. Region,Bench - Maji,Pineapple,34723.91
3816,S.N.N.P. Region,Bench - Maji,Hop,
3817,S.N.N.P. Region,Bench - Maji,Enset,1841672.27
3818,S.N.N.P. Region,Bench - Maji,Roses,
3819,S.N.N.P. Region,Bench - Maji,Sorghum,
3820,S.N.N.P. Region,Bench - Maji,Sesame,
3821,S.N.N.P. Region,Bench - Maji,Beetroot,
3822,S.N.N.P. Region,Bench - Maji,Hops,
3823,S.N.N.P. Region,Bench - Maji,Sugar cane,
3824,S.N.N.P. Region,Bench - Maji,Enset,
3825,S.N.N.P. Region,Yem Special Woreda,Teff,118566.61
3826,S.N.N.P. Region,Yem Special Woreda,Barley,27100.08
3827,S.N.N.P. Region,Yem Special Woreda,wheat,82624.23
3828,S.N.N.P. Region,Yem Special Woreda,Maize,258443.55
3829,S.N.N.P. Region,Yem Special Woreda,Sorghum,17562.18
3830,S.N.N.P. Region,Yem Special Woreda,Finger Millet,
3831,S.N.N.P. Region,Yem Special Woreda,Oats,
3832,S.N.N.P. Region,Yem Special Woreda,Rice,
3833,S.N.N.P. Region,Yem Special Woreda,Faba Beans,38182.23
3834,S.N.N.P. Region,Yem Special Woreda,Field Peas,24032.32
3835,S.N.N.P. Region,Yem Special Woreda,Haricot beans,
3836,S.N.N.P. Region,Yem Special Woreda,Chick-Peas,
3837,S.N.N.P. Region,Yem Special Woreda,Lentils,612.31
3838,S.N.N.P. Region,Yem Special Woreda,Grass Peas,
3839,S.N.N.P. Region,Yem Special Woreda,Soybeans,
3840,S.N.N.P. Region,Yem Special Woreda,Fenugreek,79.23
3841,S.N.N.P. Region,Yem Special Woreda,Gibto,
3842,S.N.N.P. Region,Yem Special Woreda,Niger Seeds,
3843,S.N.N.P. Region,Yem Special Woreda,Groundnut,
3844,S.N.N.P. Region,Yem Special Woreda,Sunflower,
3845,S.N.N.P. Region,Yem Special Woreda,Sesame Seeds,
3846,S.N.N.P. Region,Yem Special Woreda,Lettuce,
3847,S.N.N.P. Region,Yem Special Woreda,Head cabbage,231.72
3848,S.N.N.P. Region,Yem Special Woreda,Eth. Cabbage,10018.18
3849,S.N.N.P. Region,Yem Special Woreda,Tomatoes,
3850,S.N.N.P. Region,Yem Special Woreda,Green peppers,301.81
3851,S.N.N.P. Region,Yem Special Woreda,Red peppers,
3852,S.N.N.P. Region,Yem Special Woreda,Swiss chard,
3853,S.N.N.P. Region,Yem Special Woreda,Carrots,
3854,S.N.N.P. Region,Yem Special Woreda,Onions,
3855,S.N.N.P. Region,Yem Special Woreda,Potatoes,19812.55
3856,S.N.N.P. Region,Yem Special Woreda,Garlic,314.19
3857,S.N.N.P. Region,Yem Special Woreda,Taro / 'Godere',32373.01
3858,S.N.N.P. Region,Yem Special Woreda,Sweet potatoes,25541.66
3859,S.N.N.P. Region,Yem Special Woreda,Avocados,
3860,S.N.N.P. Region,Yem Special Woreda,Banana,11850.39
3861,S.N.N.P. Region,Yem Special Woreda,Guava,6881.66
3862,S.N.N.P. Region,Yem Special Woreda,Lemons,25.13
3863,S.N.N.P. Region,Yem Special Woreda,Mangoes,
3864,S.N.N.P. Region,Yem Special Woreda,Oranges,462.66
3865,S.N.N.P. Region,Yem Special Woreda,Papaya,
3866,S.N.N.P. Region,Yem Special Woreda,Pineapple,
3867,S.N.N.P. Region,Yem Special Woreda,Hop,1267.6
3868,S.N.N.P. Region,Yem Special Woreda,Enset,170824.51
3869,S.N.N.P. Region,Yem Special Woreda,Roses,
3870,S.N.N.P. Region,Yem Special Woreda,Sorghum,
3871,S.N.N.P. Region,Yem Special Woreda,Sesame,
3872,S.N.N.P. Region,Yem Special Woreda,Beetroot,
3873,S.N.N.P. Region,Yem Special Woreda,Hops,
3874,S.N.N.P. Region,Yem Special Woreda,Sugar cane,
3875,S.N.N.P. Region,Yem Special Woreda,Enset,
3876,S.N.N.P. Region,Dawro,Teff,229186.61
3877,S.N.N.P. Region,Dawro,Barley,
3878,S.N.N.P. Region,Dawro,wheat,45007.57
3879,S.N.N.P. Region,Dawro,Maize,
3880,S.N.N.P. Region,Dawro,Sorghum,67042.58
3881,S.N.N.P. Region,Dawro,Finger Millet,
3882,S.N.N.P. Region,Dawro,Oats,
3883,S.N.N.P. Region,Dawro,Rice,
3884,S.N.N.P. Region,Dawro,Faba Beans,153296.82
3885,S.N.N.P. Region,Dawro,Field Peas,67073.78
